SONG_ID,SONG_TITLE,ST_ID,PRIORITY,ST_TAG_ID,TYPE_ID,TAG_NAME,CDATE
4277846,Let's Go,467316,20,5766,12,신남,2022-03-31 14:31:33
4280859,사랑열차 (Feat. 버벌진트),456375,19,5759,12,슬픔,2022-03-31 14:31:33
4284047,천일의 밤,456402,14,5759,12,슬픔,2022-03-31 14:31:33
4299167,러브 펀치,456055,16,5322,2,화나요,2021-06-08 12:07:54
4308010,Hush,467316,11,5766,12,신남,2022-03-31 14:31:33
4308012,Spotlight,455966,11,5762,12,불안,2022-03-31 14:31:33
4333791,코끝에 겨울,456107,8,5759,12,슬픔,2022-03-31 14:31:33
4338678,Why Goodbye,456206,6,5766,12,신남,2022-03-31 14:31:33
4364332,향수,456402,8,5759,12,슬픔,2022-03-31 14:31:33
4369830,누구나 비밀은 있다 (Feat. 가인 Of Brown Eyed Girls),489034,3,5322,2,화나요,2021-06-08 12:07:54
4369862,너에게 간다,456030,4,5759,12,슬픔,2022-03-31 14:31:33
4378211,가질 수 없는 너,456198,5,5759,12,슬픔,2022-03-31 14:31:33
4380203,고무신 거꾸로 신지마,466884,88,5711,2,편안해요,2022-03-17 14:48:33
4397971,"MR.GAE (Feat. Juvie Train, 계범주)",467742,20,5766,12,신남,2022-03-31 14:31:33
4404411,특별해,464556,2,5766,12,신남,2022-03-31 14:31:33
4407285,커피 한 잔 할래요,466884,57,5711,2,편안해요,2022-03-17 14:48:33
4412090,도미노 게임,455284,14,5711,2,편안해요,2022-03-17 14:48:33
4418464,도미노 게임 (Inst.),455284,16,5711,2,편안해요,2022-03-17 14:48:33
4420980,지난 날,456030,10,5759,12,슬픔,2022-03-31 14:31:33
4446451,어디에서 왔는지,159735,8,5322,2,화나요,2021-06-08 12:07:54
4475939,너의 모든 순간 (Original),456401,18,5759,12,슬픔,2022-03-31 14:31:33
4543502,야생화,455052,15,5711,2,편안해요,2022-03-17 14:48:33
4609474,매일 이별,488903,2,5322,2,화나요,2021-06-08 12:07:54
4643439,봄 타나봐 (BOMTANABA),455995,8,5759,12,슬픔,2022-03-31 14:31:33
4643464,Miss Right,154837,27,5322,2,화나요,2021-06-08 12:07:54
4643467,상남자 (Boy In Luv),468779,16,5766,12,신남,2022-03-31 14:31:33
4643469,어디에서 왔는지,464556,15,5766,12,신남,2022-03-31 14:31:33
4643471,Tomorrow,466118,9,5766,12,신남,2022-03-31 14:31:33
4663032,해독제,456333,9,5759,12,슬픔,2022-03-31 14:31:33
4684831,난 앞으로만,464556,13,5766,12,신남,2022-03-31 14:31:33
4705580,걸어 간다,456107,13,5759,12,슬픔,2022-03-31 14:31:33
4711122,"담 (談,膽)",159619,8,5322,2,화나요,2021-06-08 12:07:54
4729598,노래 불러줘요 (Feat. 아이유),455995,14,5759,12,슬픔,2022-03-31 14:31:33
4734486,Darling,456828,24,5711,2,편안해요,2022-03-17 14:48:33
4743571,A Step You Can’t Take Back,488851,7,5322,2,화나요,2021-06-08 12:07:54
4756304,Touch My Body,456828,26,5711,2,편안해요,2022-03-17 14:48:33
4796658,KISS KISS,455966,1,5762,12,불안,2022-03-31 14:31:33
4800324,100 (Feat. 천재노창),456133,9,5762,12,불안,2022-03-31 14:31:33
4821172,주홍빛 거리,455052,4,5711,2,편안해요,2022-03-17 14:48:33
4821177,사랑에 어떤 말로도(사말로도),455052,3,5711,2,편안해요,2022-03-17 14:48:33
4824735,힙합성애자,466118,20,5766,12,신남,2022-03-31 14:31:33
4824741,이불킥,464556,9,5766,12,신남,2022-03-31 14:31:33
4833735,"안녕,우주",488903,12,5322,2,화나요,2021-06-08 12:07:54
5389471,칼퇴근,487508,9,5322,2,화나요,2021-06-08 12:07:54
5398990,이 소설의 끝을 다시 써보려 해,466884,28,5711,2,편안해요,2022-03-17 14:48:33
5415175,"화장 지웠어 (Feat. Zion.T, HA:TFELT) (No Make Up)",456133,18,5762,12,불안,2022-03-31 14:31:33
5426701,춤을 춘다 (Midnight Blues),470388,3,5766,12,신남,2022-03-31 14:31:33
5428230,하고 싶은 거 다 (Without You),456198,11,5759,12,슬픔,2022-03-31 14:31:33
5439379,베개,464453,13,5766,12,신남,2022-03-31 14:31:33
5439395,언제쯤이면 (Duet.아이유),470312,9,5711,2,편안해요,2022-03-17 14:48:33
5444352,First Flight Home,472220,11,5766,12,신남,2022-03-31 14:31:33
5449581,Tough Cookie (Feat. Don Mills),464556,19,5766,12,신남,2022-03-31 14:31:33
5451487,러브스토리 (Original Ver.),456333,13,5759,12,슬픔,2022-03-31 14:31:33
5499420,Be My Friend (Feat. 김태현),468779,4,5766,12,신남,2022-03-31 14:31:33
5503059,상남자의 고백 (Feat. 볼빨간 사춘기),456055,10,5322,2,화나요,2021-06-08 12:07:54
5515283,울면 안 돼,466884,51,5711,2,편안해요,2022-03-17 14:48:33
5524037,Starry Night (With Soul Summit),456440,13,5759,12,슬픔,2022-03-31 14:31:33
5536206,목소리,456657,18,5762,12,불안,2022-03-31 14:31:33
5546489,유리구슬 (Glass Bead),455319,4,5711,2,편안해요,2022-03-17 14:48:33
5551593,내 눈물 모아,466884,158,5711,2,편안해요,2022-03-17 14:48:33
5562520,예뻐,159619,17,5322,2,화나요,2021-06-08 12:07:54
5562521,어디 안 가 (Feat. 양다일),159735,2,5322,2,화나요,2021-06-08 12:07:54
5597131,상남자의 고백 (Feat. 볼빨간 사춘기),456055,11,5322,2,화나요,2021-06-08 12:07:54
5605860,오빠야,456828,28,5330,2,행복해요,2021-06-08 12:07:54
5611959,이런슬픔 (Vocal By 소수빈),456375,18,5759,12,슬픔,2022-03-31 14:31:33
5612284,안녕 (Hi~),455319,8,5711,2,편안해요,2022-03-17 14:48:33
5616999,슈퍼스타 (Prod. by D.O),467742,13,5766,12,신남,2022-03-31 14:31:33
5622521,잔상 (Guitar Ver.),456757,12,5762,12,불안,2022-03-31 14:31:33
5627508,OUTRO,466118,12,5766,12,신남,2022-03-31 14:31:33
5629148,Ice Cream Cake,456715,3,5330,2,행복해요,2021-06-08 12:07:54
5634219,Puss (Prod.by 라이머),455319,5,5711,2,편안해요,2022-03-17 14:48:33
5640438,그대는 가고 없어도,456757,7,5762,12,불안,2022-03-31 14:31:33
5650841,가족,466884,157,5711,2,편안해요,2022-03-17 14:48:33
5674600,American You,456109,10,5762,12,불안,2022-03-31 14:31:33
5678791,눈먼 자들의 도시 (Feat. 넉살),456427,11,5762,12,불안,2022-03-31 14:31:33
5681153,I NEED U,456828,29,5711,2,편안해요,2022-03-17 14:48:33
5681157,흥탄소년단,466118,14,5766,12,신남,2022-03-31 14:31:33
5681158,Converse High,159619,7,5322,2,화나요,2021-06-08 12:07:54
5684700,우리 사랑인가요,456107,5,5759,12,슬픔,2022-03-31 14:31:33
5692855,어느 봄날에,456440,12,5759,12,슬픔,2022-03-31 14:31:33
5694906,퇴근시간,487508,3,5322,2,화나요,2021-06-08 12:07:54
5709750,사랑의 시작은 고백에서부터,466884,105,5711,2,편안해요,2022-03-17 14:48:33
5726395,Momma,460784,9,5766,12,신남,2022-03-31 14:31:33
5738546,우리집,456828,30,5330,2,행복해요,2021-06-08 12:07:54
5743804,음오아예 (Um Oh Ah Yeh),456828,31,5330,2,행복해요,2021-06-08 12:07:54
5743982,Roses (Feat. ROZES),461177,5,5330,2,행복해요,2021-06-08 12:07:54
5744594,한강고수부지,456757,5,5762,12,불안,2022-03-31 14:31:33
5748411,Chocolate,454777,10,5330,2,행복해요,2021-06-08 12:07:54
5748499,SHAKE IT,456828,32,5330,2,행복해요,2021-06-08 12:07:54
5750494,Still On My Way (Feat. Zion.T),456133,6,5762,12,불안,2022-03-31 14:31:33
5753693,I See You,466884,94,5711,2,편안해요,2022-03-17 14:48:33
5765887,만약에 말야 (화생방실 클레오파트라) (Bonus Track),466884,110,5711,2,편안해요,2022-03-17 14:48:33
5767424,링마벨 (Ring My Bell),467316,3,5766,12,신남,2022-03-31 14:31:33
5768980,PARTY,456828,33,5711,2,편안해요,2022-03-17 14:48:33
5770483,I Got The Juice,460784,12,5766,12,신남,2022-03-31 14:31:33
5781346,Devil,456828,34,5711,2,편안해요,2022-03-17 14:48:33
5783671,Good Morning,159619,21,5322,2,화나요,2021-06-08 12:07:54
5791706,오늘부터 우리는 (Me Gustas Tu),456828,35,5330,2,행복해요,2021-06-08 12:07:54
5808813,선4,467742,2,5766,12,신남,2022-03-31 14:31:33
5826448,내가 할 수 있는 건 (Feat. 제시),456141,12,5762,12,불안,2022-03-31 14:31:33
5832394,The Anecdote,456133,5,5762,12,불안,2022-03-31 14:31:33
5835766,Okey Dokey,154837,23,5322,2,화나요,2021-06-08 12:07:54
5835896,싫대 (Feat. 범키),472220,10,5766,12,신남,2022-03-31 14:31:33
7846182,잠수교 (Sing the Road #02),456657,9,5762,12,불안,2022-03-31 14:31:33
7847861,Dumb Dumb,456715,4,5330,2,행복해요,2021-06-08 12:07:54
7847866,Lady's Room,455966,4,5762,12,불안,2022-03-31 14:31:33
7849675,표정관리,455966,13,5762,12,불안,2022-03-31 14:31:33
7856349,Piss On Your Grave (Feat. Kanye West),460784,2,5766,12,신남,2022-03-31 14:31:33
7859985,ALCOHOL FEELING (Feat. 정인),467742,6,5766,12,신남,2022-03-31 14:31:33
7860122,보통연애 (Feat. 박보람),159619,10,5322,2,화나요,2021-06-08 12:07:54
7861022,Purple Rain,455981,18,5762,12,불안,2022-03-31 14:31:33
7861355,Don't Cry,456757,2,5762,12,불안,2022-03-31 14:31:33
7861392,또 다시 사랑,466884,26,5711,2,편안해요,2022-03-17 14:48:33
7862758,Again,460784,20,5766,12,신남,2022-03-31 14:31:33
7870472,Ah-Choo,456828,36,5330,2,행복해요,2021-06-08 12:07:54
7877917,I (Feat. 버벌진트),456401,16,5759,12,슬픔,2022-03-31 14:31:33
7886213,피아노 숲 (Piano Forest),456657,5,5762,12,불안,2022-03-31 14:31:33
7891119,OOH-AHH하게,459133,19,5330,2,행복해요,2021-06-08 12:07:54
7893349,하얀 겨울,465077,1,5711,2,편안해요,2022-03-17 14:48:33
7893350,잊었니,465077,2,5711,2,편안해요,2022-03-17 14:48:33
7902245,너 하나만을 위해,465077,3,5711,2,편안해요,2022-03-17 14:48:33
7912749,아마도 그건,465077,5,5711,2,편안해요,2022-03-17 14:48:33
7925691,너를 처음 만난 그때,465077,6,5711,2,편안해요,2022-03-17 14:48:33
7925692,발걸음 (Live Ver.),465077,39,5711,2,편안해요,2022-03-17 14:48:33
7935504,사랑해 이 말 밖엔,465077,7,5711,2,편안해요,2022-03-17 14:48:33
7935505,응급실,465077,8,5711,2,편안해요,2022-03-17 14:48:33
7947400,어제처럼,465077,9,5711,2,편안해요,2022-03-17 14:48:33
7947401,사랑일뿐야,465077,10,5711,2,편안해요,2022-03-17 14:48:33
7948056,고칠게,466884,149,5711,2,편안해요,2022-03-17 14:48:33
7953790,SKIT : One night in a strange city,466118,15,5766,12,신남,2022-03-31 14:31:33
7953791,고엽,464556,18,5766,12,신남,2022-03-31 14:31:33
7953958,우주를 건너,463855,5,5330,2,행복해요,2021-06-08 12:07:54
7953959,As I am,463855,15,5330,2,행복해요,2021-06-08 12:07:54
7955881,Run Away,454777,16,5330,2,행복해요,2021-06-08 12:07:54
7958267,가질 수 없는 너,465077,11,5711,2,편안해요,2022-03-17 14:48:33
7958414,돈 벌지마 (Feat. 찬열 Of EXO),472220,5,5766,12,신남,2022-03-31 14:31:33
7963663,I Like the Way,455966,8,5762,12,불안,2022-03-31 14:31:33
7965451,Boys And Girls (Feat. Babylon),464556,8,5766,12,신남,2022-03-31 14:31:33
7968650,내 눈물 모아,465077,12,5711,2,편안해요,2022-03-17 14:48:33
7975427,인상파 (Feat. Dj Tiz),467742,18,5766,12,신남,2022-03-31 14:31:33
7978970,Heaven,465077,13,5711,2,편안해요,2022-03-17 14:48:33
7985945,그런 사람 (Man Ver.),456198,20,5759,12,슬픔,2022-03-31 14:31:33
7988729,야인,465077,14,5711,2,편안해요,2022-03-17 14:48:33
7997136,당돌한 여자,465077,15,5711,2,편안해요,2022-03-17 14:48:33
8003787,이미 슬픈 사랑,465077,16,5711,2,편안해요,2022-03-17 14:48:33
8013553,너에게 원한건,465077,17,5711,2,편안해요,2022-03-17 14:48:33
8013554,상상 속의 너,465077,18,5711,2,편안해요,2022-03-17 14:48:33
8022126,사랑인걸,465077,19,5711,2,편안해요,2022-03-17 14:48:33
8022127,나만의 슬픔,465077,20,5711,2,편안해요,2022-03-17 14:48:33
8026845,소녀,456334,12,5759,12,슬픔,2022-03-31 14:31:33
8028701,시간을 달려서 (Rough),456828,37,5711,2,편안해요,2022-03-17 14:48:33
8032290,사랑만들기,465077,21,5711,2,편안해요,2022-03-17 14:48:33
8032291,여름아 부탁해,465077,22,5711,2,편안해요,2022-03-17 14:48:33
8042168,이별이 오지 못하게,465077,23,5711,2,편안해요,2022-03-17 14:48:33
8042169,그댄 행복에 살텐데,488903,1,5322,2,화나요,2021-06-08 12:07:54
8046727,I Love You,465077,25,5711,2,편안해요,2022-03-17 14:48:33
8048711,"Try Everything (From ""Zootopia""/Soundtrack)",364679,1,5330,2,행복해요,2021-06-08 12:07:54
8060925,길,456334,17,5759,12,슬픔,2022-03-31 14:31:33
8064443,퇴근하겠습니다,487508,2,5322,2,화나요,2021-06-08 12:07:54
8067382,그 남자 그 여자 (Feat. Junggigo),456133,14,5762,12,불안,2022-03-31 14:31:33
8068880,우리끼리 (Words Don't Come Easy),463855,21,5330,2,행복해요,2021-06-08 12:07:54
8071102,이 사랑,456401,15,5759,12,슬픔,2022-03-31 14:31:33
8084478,Goyard,456141,10,5762,12,불안,2022-03-31 14:31:33
8086477,한 사람을 사랑했네,465077,26,5711,2,편안해요,2022-03-17 14:48:33
8091961,덕수궁 돌담길의 봄 (Feat. 10cm),456107,16,5759,12,슬픔,2022-03-31 14:31:33
8098198,나는 문제 없어,465077,27,5711,2,편안해요,2022-03-17 14:48:33
8098199,용서 못해 (Live Ver.),465077,38,5711,2,편안해요,2022-03-17 14:48:33
8104508,흔적 (Inst.),456030,16,5759,12,슬픔,2022-03-31 14:31:33
8107814,"넌 언제나 (Prod. By GRAY) (Feat. GRAY, Hoody)",465077,28,5711,2,편안해요,2022-03-17 14:48:33
8107815,나는 나 (Live Ver.),465077,40,5711,2,편안해요,2022-03-17 14:48:33
8115192,봄날의 기억,456375,14,5759,12,슬픔,2022-03-31 14:31:33
8118014,My Spring,468779,20,5766,12,신남,2022-03-31 14:31:33
8120269,Loveholic,456402,18,5759,12,슬픔,2022-03-31 14:31:33
8120665,One,472220,18,5766,12,신남,2022-03-31 14:31:33
8120667,Seize The Day,467742,11,5766,12,신남,2022-03-31 14:31:33
8122589,사랑하자,488903,9,5322,2,화나요,2021-06-08 12:07:54
8130796,상상더하기,364679,13,5330,2,행복해요,2021-06-08 12:07:54
8143111,돌아오지마 (Feat. 용준형 Of 비스트),467742,15,5766,12,신남,2022-03-31 14:31:33
8147688,슬피 우는 새 (Feat. 이수영),467742,8,5766,12,신남,2022-03-31 14:31:33
8151529,뭐를 잘못한 거니,465077,29,5711,2,편안해요,2022-03-17 14:48:33
8151530,나비무덤,465077,30,5711,2,편안해요,2022-03-17 14:48:33
8152676,How Can I Love You,488903,7,5322,2,화나요,2021-06-08 12:07:54
8155475,초콜릿,456055,12,5330,2,행복해요,2021-06-08 12:07:54
8155476,싸운날,456055,13,5330,2,행복해요,2021-06-08 12:07:54
8155477,반지,456055,14,5330,2,행복해요,2021-06-08 12:07:54
8158015,Destiny (나의 지구),456828,38,5330,2,행복해요,2021-06-08 12:07:54
8158016,퐁당,456206,14,5766,12,신남,2022-03-31 14:31:33
8158031,CHEER UP,459133,2,5330,2,행복해요,2021-06-08 12:07:54
8160703,너는 왜 (Prod. By 라이머) (Feat. DJ Juice),465077,4,5711,2,편안해요,2022-03-17 14:48:33
8167270,Audrey (Feat. Owen Ovadoz & KOHO),460784,5,5766,12,신남,2022-03-31 14:31:33
8167304,Ma City,455981,7,5762,12,불안,2022-03-31 14:31:33
8167317,RUN (Ballad Mix),159735,4,5322,2,화나요,2021-06-08 12:07:54
8169985,사랑하고 있다는 걸,465077,31,5711,2,편안해요,2022-03-17 14:48:33
8170718,널 향해 달리기,456757,13,5762,12,불안,2022-03-31 14:31:33
8171030,두 손,456657,19,5762,12,불안,2022-03-31 14:31:33
8172360,So When It Goes,489238,8,5322,2,화나요,2021-06-08 12:07:54
8174711,Intro,456333,12,5759,12,슬픔,2022-03-31 14:31:33
8174715,택시를 타고,456333,2,5759,12,슬픔,2022-03-31 14:31:33
8176091,섹시한 남자,465077,32,5711,2,편안해요,2022-03-17 14:48:33
8176092,눈물,465077,33,5711,2,편안해요,2022-03-17 14:48:33
8183398,"하루종일 (Feat. DJ SQ, 한요한)",464453,3,5766,12,신남,2022-03-31 14:31:33
8184472,자격지심 (Feat. 은하 Of 여자친구),159619,13,5322,2,화나요,2021-06-08 12:07:54
8184537,사랑은 언제나 목마르다,465077,34,5711,2,편안해요,2022-03-17 14:48:33
8186615,Don't Mind,472220,12,5766,12,신남,2022-03-31 14:31:33
8190803,1llusion,456133,19,5762,12,불안,2022-03-31 14:31:33
8193660,좋아 (She is),455966,7,5762,12,불안,2022-03-31 14:31:33
8195416,다시 사랑한다면,465077,35,5711,2,편안해요,2022-03-17 14:48:33
8203336,스르르,454777,8,5330,2,행복해요,2021-06-08 12:07:54
8203900,너였다면,466884,34,5711,2,편안해요,2022-03-17 14:48:33
8207036,SWEETY,465077,36,5711,2,편안해요,2022-03-17 14:48:33
8207037,뿌요뿌요,465077,37,5711,2,편안해요,2022-03-17 14:48:33
8215175,Play Ground,456757,16,5762,12,불안,2022-03-31 14:31:33
8215271,준비 없는 이별,465077,41,5711,2,편안해요,2022-03-17 14:48:33
8215457,알록달록 (Feat. 주헌) (h.ear your colors),466118,4,5766,12,신남,2022-03-31 14:31:33
8224585,"기다린 만큼, 더",489034,9,5322,2,화나요,2021-06-08 12:07:54
8226488,난 멈추지 않는다,465077,42,5711,2,편안해요,2022-03-17 14:48:33
8233340,어떻게 사랑이 그래요,456107,17,5759,12,슬픔,2022-03-31 14:31:33
8237868,여자이니까,465077,43,5711,2,편안해요,2022-03-17 14:48:33
8237869,Good Time,465077,44,5711,2,편안해요,2022-03-17 14:48:33
8244030,Why,456828,39,5330,2,행복해요,2021-06-08 12:07:54
8248801,몸만와 (Feat. Crush),154837,14,5322,2,화나요,2021-06-08 12:07:54
8248802,DOLLAR (달라) (Feat. 가인),159619,16,5322,2,화나요,2021-06-08 12:07:54
8249142,이사 (Feat. 매드컬러),464453,8,5766,12,신남,2022-03-31 14:31:33
8250334,Shut Up (Feat. 유희열),455319,14,5711,2,편안해요,2022-03-17 14:48:33
8252569,사랑은 늘 도망가 (로맨틱 흑기사),466884,141,5711,2,편안해요,2022-03-17 14:48:33
8256178,선물,465077,45,5711,2,편안해요,2022-03-17 14:48:33
8262125,너 그리고 나 (NAVILLERA),456828,40,5711,2,편안해요,2022-03-17 14:48:33
8269012,편하게 들어 (Feat. 강태우),456333,5,5759,12,슬픔,2022-03-31 14:31:33
8271313,MM,159619,22,5322,2,화나요,2021-06-08 12:07:54
8271355,"And July (Feat. DEAN, DJ Friz)",455981,20,5762,12,불안,2022-03-31 14:31:33
8271368,Skit: Rainy Day,472220,2,5766,12,신남,2022-03-31 14:31:33
8271369,돌아오지마 (Acoustic Ver.),472220,7,5766,12,신남,2022-03-31 14:31:33
8276709,아름다워,463855,2,5330,2,행복해요,2021-06-08 12:07:54
8277502,Don't Mind (Feat. Pitbull & Lil Wayne) (Remix),472220,4,5766,12,신남,2022-03-31 14:31:33
8297995,Fireworks (Feat. Bignose),468779,15,5766,12,신남,2022-03-31 14:31:33
8550910,All My Days,489238,3,5322,2,화나요,2021-06-08 12:07:54
9110340,I Love Sex With My Ex (Original Mix),467742,9,5766,12,신남,2022-03-31 14:31:33
9603139,Weathermen,466118,3,5766,12,신남,2022-03-31 14:31:33
9603276,Divin',456427,4,5762,12,불안,2022-03-31 14:31:33
9606570,Falling,456107,19,5759,12,슬픔,2022-03-31 14:31:33
9614761,그대라는 사치,466884,29,5711,2,편안해요,2022-03-17 14:48:33
9616627,UFO 타고 왔니?,456757,9,5762,12,불안,2022-03-31 14:31:33
9620469,우주를 줄게,456828,41,5330,2,행복해요,2021-06-08 12:07:54
9620471,You(=I),456828,42,5711,2,편안해요,2022-03-17 14:48:33
9621222,그대와 나,455995,17,5759,12,슬픔,2022-03-31 14:31:33
9628388,Beautiful Life II (Feat. Hash Swan),472220,3,5766,12,신남,2022-03-31 14:31:33
9631530,내가 저지른 사랑,456334,5,5759,12,슬픔,2022-03-31 14:31:33
9632607,예뻐졌더라,466884,87,5711,2,편안해요,2022-03-17 14:48:33
9634954,러시안 룰렛 (Russian Roulette),459133,26,5330,2,행복해요,2021-06-08 12:07:54
9634956,Bad Dracula,455319,15,5711,2,편안해요,2022-03-17 14:48:33
9637651,On My Way (Feat. GRAY & BewhY),472220,17,5766,12,신남,2022-03-31 14:31:33
9638052,좋을땐,456198,3,5759,12,슬픔,2022-03-31 14:31:33
9642570,넋두리,466884,168,5711,2,편안해요,2022-03-17 14:48:33
9646319,사랑을 찾는 방법,456401,6,5759,12,슬픔,2022-03-31 14:31:33
9646401,"다정하게, 안녕히",456333,8,5759,12,슬픔,2022-03-31 14:31:33
30006387,그리워 그리워서 (라온 Ver.),456401,4,5759,12,슬픔,2022-03-31 14:31:33
30017606,The Dreamer (I am A Dreamer),456402,9,5759,12,슬픔,2022-03-31 14:31:33
30024800,pale blue note (2016 Live Ver.),456657,12,5762,12,불안,2022-03-31 14:31:33
30029173,피 땀 눈물,159735,5,5322,2,화나요,2021-06-08 12:07:54
30035555,내 옆에 그대인 걸,456198,12,5759,12,슬픔,2022-03-31 14:31:33
30040810,너무너무너무,456828,43,5330,2,행복해요,2021-06-08 12:07:54
30069773,불장난,456828,44,5330,2,행복해요,2021-06-08 12:07:54
30076504,이별을 배웠어 (Always In My Heart),466884,161,5711,2,편안해요,2022-03-17 14:48:33
30077415,Setting Fires (Feat. XYLO),461177,6,5330,2,행복해요,2021-06-08 12:07:54
30087588,조용히 안녕 (Last Good-bye),455995,20,5759,12,슬픔,2022-03-31 14:31:33
30099927,노력,466884,153,5711,2,편안해요,2022-03-17 14:48:33
30103580,Chunky,461177,14,5330,2,행복해요,2021-06-08 12:07:54
30103596,Finesse,461177,15,5330,2,행복해요,2021-06-08 12:07:54
30104600,또 생각이 나서 (With 임창정),456198,7,5759,12,슬픔,2022-03-31 14:31:33
30105621,나비잠 (Sweet Dream),466884,100,5711,2,편안해요,2022-03-17 14:48:33
30118590,Up up and away (Prod By Shimmy Twice) (Inst.),466118,2,5766,12,신남,2022-03-31 14:31:33
30118731,이럴거면 헤어지지 말았어야지,466884,152,5711,2,편안해요,2022-03-17 14:48:33
30135545,겨울새,456440,18,5759,12,슬픔,2022-03-31 14:31:33
30150625,나는 너를 신경 안 써 (Feat. The Quiett),455981,13,5762,12,불안,2022-03-31 14:31:33
30157753,Beautiful,456334,13,5759,12,슬픔,2022-03-31 14:31:33
30169608,이쁘다니까,466884,126,5711,2,편안해요,2022-03-17 14:48:33
30179098,촛불 하나 (뜨거운 심장 양철로봇),466884,91,5711,2,편안해요,2022-03-17 14:48:33
30181278,오랜 날 오랜 밤,467710,15,5711,2,편안해요,2022-03-17 14:48:33
30181282,집에 돌아오는 길,456334,19,5759,12,슬픔,2022-03-31 14:31:33
30183397,시간아 멈춰라,456206,1,5766,12,신남,2022-03-31 14:31:33
30199165,"How Far I'll Go (From ""Moana""/Soundtrack Version)",364679,2,5330,2,행복해요,2021-06-08 12:07:54
30208070,소나기,456828,45,5330,2,행복해요,2021-06-08 12:07:54
30210366,늦잠 (With 켄 Of 빅스),456333,16,5759,12,슬픔,2022-03-31 14:31:33
30215217,안녕,456440,19,5759,12,슬픔,2022-03-31 14:31:33
30227059,마지막 사랑 (Last Love),456657,8,5762,12,불안,2022-03-31 14:31:33
30244919,Begin,456091,6,5762,12,불안,2022-03-31 14:31:33
30244922,First Love,468779,5,5766,12,신남,2022-03-31 14:31:33
30244923,Reflection,466118,19,5766,12,신남,2022-03-31 14:31:33
30245584,Herewego,464453,5,5766,12,신남,2022-03-31 14:31:33
30254786,반창고,466884,128,5711,2,편안해요,2022-03-17 14:48:33
30269305,Better,159735,19,5322,2,화나요,2021-06-08 12:07:54
30272285,언젠가 (SOMEDAY),463855,8,5330,2,행복해요,2021-06-08 12:07:54
30277401,"FIRE WATER (Feat. G.Soul, TABLO)",456109,6,5762,12,불안,2022-03-31 14:31:33
30287019,롤린 (Rollin'),493585,18,5322,2,화나요,2021-06-08 12:07:54
30304379,나무,456440,2,5759,12,슬픔,2022-03-31 14:31:33
30307111,"Beauty and the Beast (From ""Beauty and the Beast""/Soundtrack Version)",364679,3,5330,2,행복해요,2021-06-08 12:07:54
30307498,Song Of Songs,456757,6,5762,12,불안,2022-03-31 14:31:33
30313830,Calm Down,455981,17,5762,12,불안,2022-03-31 14:31:33
30313947,Running,456206,5,5766,12,신남,2022-03-31 14:31:33
30314784,밤편지,456055,6,5330,2,행복해요,2021-06-08 12:07:54
30318662,My Lite (Feat. A.C.T.),467742,7,5766,12,신남,2022-03-31 14:31:33
30324427,I'll Be Yours,456206,2,5766,12,신남,2022-03-31 14:31:33
30349593,사랑이 잘 (With 오혁),456055,7,5330,2,행복해요,2021-06-08 12:07:54
30351588,장미대선 (Feat. 이진아),154837,20,5322,2,화나요,2021-06-08 12:07:54
30378155,이 지금,456055,8,5330,2,행복해요,2021-06-08 12:07:54
30378163,그렇게 사랑은,456657,2,5762,12,불안,2022-03-31 14:31:33
30378164,이름에게,456375,3,5759,12,슬픔,2022-03-31 14:31:33
30384648,아침에 다시 얘기해 (Feat. Sik-K),472220,1,5766,12,신남,2022-03-31 14:31:33
30384649,My Jersey,472220,14,5766,12,신남,2022-03-31 14:31:33
30395059,카니발갱,456109,3,5762,12,불안,2022-03-31 14:31:33
30395441,5 Gawd,467742,4,5766,12,신남,2022-03-31 14:31:33
30403070,Dejavu,472220,20,5766,12,신남,2022-03-31 14:31:33
